REGION,DATE,FLTS,NORM_FLTS
EUR,2022-03-19T00:00:00Z,18289,20443
EUR,2022-03-20T00:00:00Z,20857,20481.571428571428
EUR,2022-03-21T00:00:00Z,21199,20543.571428571428
EUR,2022-03-22T00:00:00Z,19062,20583.428571428572
EUR,2022-03-23T00:00:00Z,20268,20656.571428571428
EUR,2022-03-24T00:00:00Z,21410,20925.571428571428
EUR,2022-03-25T00:00:00Z,22999,21325
EUR,2022-03-26T00:00:00Z,18801,21837.571428571428
EUR,2022-03-27T00:00:00Z,22740,22234.428571428572
EUR,2022-03-28T00:00:00Z,23995,22582
EUR,2022-03-29T00:00:00Z,22650,23175.571428571428
EUR,2022-03-30T00:00:00Z,23046,23491.285714285714
EUR,2022-03-31T00:00:00Z,23843,23540.14285714286
EUR,2022-04-01T00:00:00Z,27154,23548.714285714286
EUR,2022-04-02T00:00:00Z,21011,23564.285714285714
EUR,2022-04-03T00:00:00Z,23082,23689.285714285714
EUR,2022-04-04T00:00:00Z,24055,23803.14285714286
EUR,2022-04-05T00:00:00Z,22759,23689.85714285714
EUR,2022-04-06T00:00:00Z,23921,23900.14285714286
EUR,2022-04-07T00:00:00Z,24640,24041.85714285714
EUR,2022-04-08T00:00:00Z,26361,24161.14285714286
EUR,2022-04-09T00:00:00Z,22483,24319.285714285714
EUR,2022-04-10T00:00:00Z,24074,24490.571428571428
EUR,2022-04-11T00:00:00Z,24890,24682.14285714286
EUR,2022-04-12T00:00:00Z,23866,24479.428571428572
EUR,2022-04-13T00:00:00Z,25120,24469
EUR,2022-04-14T00:00:00Z,25981,24362.85714285714
EUR,2022-04-15T00:00:00Z,24942,24363.714285714286
EUR,2022-04-16T00:00:00Z,22410,24509.85714285714
EUR,2022-04-17T00:00:00Z,23331,24506.428571428572
EUR,2022-04-18T00:00:00Z,24896,24488.428571428572
EUR,2022-04-19T00:00:00Z,24889,24774.285714285714
EUR,2022-04-20T00:00:00Z,25096,24828.714285714286
EUR,2022-04-21T00:00:00Z,25855,25028.714285714286
EUR,2022-04-22T00:00:00Z,26943,25190.14285714286
EUR,2022-04-23T00:00:00Z,22791,25200.85714285714
EUR,2022-04-24T00:00:00Z,24731,25267
EUR,2022-04-25T00:00:00Z,26026,25443.714285714286
EUR,2022-04-26T00:00:00Z,24964,25650
EUR,2022-04-27T00:00:00Z,25559,25825.428571428572
EUR,2022-04-28T00:00:00Z,27092,26382.428571428572
EUR,2022-04-29T00:00:00Z,28387,26518.285714285714
EUR,2022-04-30T00:00:00Z,24019,26664.285714285714
EUR,2022-05-01T00:00:00Z,28630,26819.85714285714
EUR,2022-05-02T00:00:00Z,26977,26914.428571428572
EUR,2022-05-03T00:00:00Z,25986,26971.428571428572
EUR,2022-05-04T00:00:00Z,26648,27049.428571428572
EUR,2022-05-05T00:00:00Z,27754,26757.285714285714
EUR,2022-05-06T00:00:00Z,28786,26832.14285714286
EUR,2022-05-07T00:00:00Z,24565,26903.714285714286
EUR,2022-05-08T00:00:00Z,26585,26947.428571428572
EUR,2022-05-09T00:00:00Z,27501,27018.14285714286
EUR,2022-05-10T00:00:00Z,26487,27039.285714285714
EUR,2022-05-11T00:00:00Z,26954,27044
EUR,2022-05-12T00:00:00Z,28249,27054.428571428572
EUR,2022-05-13T00:00:00Z,28934,27076.714285714286
EUR,2022-05-14T00:00:00Z,24598,27008.571428571428
EUR,2022-05-15T00:00:00Z,26658,27092.14285714286
EUR,2022-05-16T00:00:00Z,27657,27158
EUR,2022-05-17T00:00:00Z,26010,27145
EUR,2022-05-18T00:00:00Z,27539,27224.14285714286
EUR,2022-05-19T00:00:00Z,28710,27316.571428571428
EUR,2022-05-20T00:00:00Z,28843,27367
EUR,2022-05-21T00:00:00Z,25152,27571.85714285714
EUR,2022-05-22T00:00:00Z,27305,27798.85714285714
EUR,2022-05-23T00:00:00Z,28010,27724.14285714286
EUR,2022-05-24T00:00:00Z,27444,27693.285714285714
EUR,2022-05-25T00:00:00Z,29128,27807.14285714286
EUR,2022-05-26T00:00:00Z,28187,28010.85714285714
EUR,2022-05-27T00:00:00Z,28627,28255
EUR,2022-05-28T00:00:00Z,25949,28356.714285714286
EUR,2022-05-29T00:00:00Z,28731,28838.85714285714
EUR,2022-05-30T00:00:00Z,29719,29061.85714285714
EUR,2022-05-31T00:00:00Z,28156,29331.285714285714
EUR,2022-06-01T00:00:00Z,32503,29421.571428571428
EUR,2022-06-02T00:00:00Z,29748,29256.85714285714
EUR,2022-06-03T00:00:00Z,30513,29214.714285714286
EUR,2022-06-04T00:00:00Z,26581,29353.571428571428
EUR,2022-06-05T00:00:00Z,27578,28878.85714285714
EUR,2022-06-06T00:00:00Z,29424,28977.714285714286
EUR,2022-06-07T00:00:00Z,29128,29093.285714285714
EUR,2022-06-08T00:00:00Z,29180,29176.714285714286
EUR,2022-06-09T00:00:00Z,30440,29351.571428571428
EUR,2022-06-10T00:00:00Z,31322,29482.428571428572
EUR,2022-06-11T00:00:00Z,27165,29546.714285714286
EUR,2022-06-12T00:00:00Z,28802,29700.714285714286
EUR,2022-06-13T00:00:00Z,30340,29707.14285714286
EUR,2022-06-14T00:00:00Z,29578,29704.285714285714
EUR,2022-06-15T00:00:00Z,30258,29749.14285714286
EUR,2022-06-16T00:00:00Z,30485,29840.285714285714
EUR,2022-06-17T00:00:00Z,31302,29859.85714285714
EUR,2022-06-18T00:00:00Z,27479,29955.14285714286
EUR,2022-06-19T00:00:00Z,29440,29979.285714285714
EUR,2022-06-20T00:00:00Z,30477,30070.714285714286
EUR,2022-06-21T00:00:00Z,30245,29986.85714285714
EUR,2022-06-22T00:00:00Z,30427,29934.285714285714
EUR,2022-06-23T00:00:00Z,31125,29872.714285714286
EUR,2022-06-24T00:00:00Z,30715,29886.285714285714
EUR,2022-06-25T00:00:00Z,27111,29865.571428571428
EUR,2022-06-26T00:00:00Z,29009,29890.571428571428
EUR,2022-06-27T00:00:00Z,30572,29890.14285714286
EUR,2022-06-28T00:00:00Z,30100,30618.85714285714
EUR,2022-06-29T00:00:00Z,30602,30818.14285714286
EUR,2022-06-30T00:00:00Z,31122,30973.14285714286
EUR,2022-07-01T00:00:00Z,35816,31040.714285714286
EUR,2022-07-02T00:00:00Z,28506,31058.428571428572
EUR,2022-07-03T00:00:00Z,30094,31132.714285714286
EUR,2022-07-04T00:00:00Z,31045,31198.14285714286
EUR,2022-07-05T00:00:00Z,30224,30690
EUR,2022-07-06T00:00:00Z,31122,30754.428571428572
EUR,2022-07-07T00:00:00Z,31580,30725.571428571428
EUR,2022-07-08T00:00:00Z,32259,30700.714285714286
EUR,2022-07-09T00:00:00Z,28957,30711.285714285714
EUR,2022-07-10T00:00:00Z,29892,30639.14285714286
EUR,2022-07-11T00:00:00Z,30871,30484
EUR,2022-07-12T00:00:00Z,30298,30395.285714285714
EUR,2022-07-13T00:00:00Z,30617,30388.14285714286
EUR,2022-07-14T00:00:00Z,30494,30305.85714285714
EUR,2022-07-15T00:00:00Z,31638,30352.428571428572
EUR,2022-07-16T00:00:00Z,28907,30344.285714285714
EUR,2022-07-17T00:00:00Z,29316,30340.85714285714
EUR,2022-07-18T00:00:00Z,31197,30454.85714285714
EUR,2022-07-19T00:00:00Z,30241,30499.571428571428
EUR,2022-07-20T00:00:00Z,30593,30524.428571428572
EUR,2022-07-21T00:00:00Z,31292,30603.571428571428
EUR,2022-07-22T00:00:00Z,31951,30579.714285714286
EUR,2022-07-23T00:00:00Z,29081,30591.285714285714
EUR,2022-07-24T00:00:00Z,29870,30471
EUR,2022-07-25T00:00:00Z,31030,30469.714285714286
EUR,2022-07-26T00:00:00Z,30322,30449.571428571428
EUR,2022-07-27T00:00:00Z,29751,30488.714285714286
EUR,2022-07-28T00:00:00Z,31283,30555.571428571428
EUR,2022-07-29T00:00:00Z,31810,31101.85714285714
EUR,2022-07-30T00:00:00Z,29355,31074.285714285714
EUR,2022-07-31T00:00:00Z,30338,31164.285714285714
EUR,2022-08-01T00:00:00Z,34854,31072.85714285714
EUR,2022-08-02T00:00:00Z,30129,31001.85714285714
EUR,2022-08-03T00:00:00Z,30381,30945.714285714286
EUR,2022-08-04T00:00:00Z,30643,30875.428571428572
EUR,2022-08-05T00:00:00Z,31313,30270.714285714286
EUR,2022-08-06T00:00:00Z,28962,30223.85714285714
EUR,2022-08-07T00:00:00Z,29846,30237.14285714286
EUR,2022-08-08T00:00:00Z,30621,30226
EUR,2022-08-09T00:00:00Z,29801,30255.428571428572
EUR,2022-08-10T00:00:00Z,30474,30244.714285714286
EUR,2022-08-11T00:00:00Z,30565,30220.85714285714
EUR,2022-08-12T00:00:00Z,31519,30144.714285714286
EUR,2022-08-13T00:00:00Z,28887,30146.85714285714
EUR,2022-08-14T00:00:00Z,29679,30088.714285714286
EUR,2022-08-15T00:00:00Z,30088,30115.85714285714
EUR,2022-08-16T00:00:00Z,29816,30121.85714285714
EUR,2022-08-17T00:00:00Z,30067,30137.571428571428
EUR,2022-08-18T00:00:00Z,30755,30191.714285714286
EUR,2022-08-19T00:00:00Z,31561,30327.85714285714
EUR,2022-08-20T00:00:00Z,28997,30392.14285714286
EUR,2022-08-21T00:00:00Z,30058,30535.571428571428
EUR,2022-08-22T00:00:00Z,31041,30639.714285714286
EUR,2022-08-23T00:00:00Z,30266,30708.571428571428
EUR,2022-08-24T00:00:00Z,31071,30693.571428571428
EUR,2022-08-25T00:00:00Z,31484,30720.14285714286
EUR,2022-08-26T00:00:00Z,32043,30753.714285714286
EUR,2022-08-27T00:00:00Z,28892,30814.285714285714
EUR,2022-08-28T00:00:00Z,30244,30854
EUR,2022-08-29T00:00:00Z,31276,31283.428571428572
EUR,2022-08-30T00:00:00Z,30690,31137.714285714286
EUR,2022-08-31T00:00:00Z,31349,31048.714285714286
EUR,2022-09-01T00:00:00Z,34490,31015.571428571428
EUR,2022-09-02T00:00:00Z,31023,30980.285714285714
EUR,2022-09-03T00:00:00Z,28269,30872.85714285714
EUR,2022-09-04T00:00:00Z,30012,30791.428571428572
EUR,2022-09-05T00:00:00Z,31029,30289
EUR,2022-09-06T00:00:00Z,29938,30368.14285714286
EUR,2022-09-07T00:00:00Z,30779,30329.285714285714
EUR,2022-09-08T00:00:00Z,30973,30296.85714285714
EUR,2022-09-09T00:00:00Z,31577,30229
EUR,2022-09-10T00:00:00Z,27997,30202.85714285714
EUR,2022-09-11T00:00:00Z,29785,30134.428571428572
EUR,2022-09-12T00:00:00Z,30554,30175.428571428572
EUR,2022-09-13T00:00:00Z,29755,29778.85714285714
EUR,2022-09-14T00:00:00Z,30300,29719.85714285714
EUR,2022-09-15T00:00:00Z,31260,29643.14285714286
EUR,2022-09-16T00:00:00Z,28801,29539.428571428572
EUR,2022-09-17T00:00:00Z,27584,29484.428571428572
EUR,2022-09-18T00:00:00Z,29248,29425
EUR,2022-09-19T00:00:00Z,29828,29368.85714285714
EUR,2022-09-20T00:00:00Z,29370,29732
EUR,2022-09-21T00:00:00Z,29884,29585.571428571428
EUR,2022-09-22T00:00:00Z,30867,29467
EUR,2022-09-23T00:00:00Z,31343,29428.428571428572
EUR,2022-09-24T00:00:00Z,26559,29375.571428571428
EUR,2022-09-25T00:00:00Z,28418,29356.285714285714
EUR,2022-09-26T00:00:00Z,29558,29181
EUR,2022-09-27T00:00:00Z,29000,29123
EUR,2022-09-28T00:00:00Z,29749,29507.85714285714
EUR,2022-09-29T00:00:00Z,29640,29480.85714285714
EUR,2022-09-30T00:00:00Z,30937,29418.85714285714
EUR,2022-10-01T00:00:00Z,29253,29243.714285714286
EUR,2022-10-02T00:00:00Z,28229,29009.571428571428
EUR,2022-10-03T00:00:00Z,29124,28926.85714285714
EUR,2022-10-04T00:00:00Z,27774,28767.85714285714
EUR,2022-10-05T00:00:00Z,28110,28267.85714285714
EUR,2022-10-06T00:00:00Z,29061,28180.714285714286
EUR,2022-10-07T00:00:00Z,29824,28096.285714285714
EUR,2022-10-08T00:00:00Z,25753,28080
EUR,2022-10-09T00:00:00Z,27619,28111.285714285714
EUR,2022-10-10T00:00:00Z,28533,28086.285714285714
EUR,2022-10-11T00:00:00Z,27660,28071.85714285714
EUR,2022-10-12T00:00:00Z,28329,28068.85714285714
EUR,2022-10-13T00:00:00Z,28886,28065.85714285714
EUR,2022-10-14T00:00:00Z,29723,28018
EUR,2022-10-15T00:00:00Z,25732,27934.428571428572
EUR,2022-10-16T00:00:00Z,27598,27825.85714285714
EUR,2022-10-17T00:00:00Z,28198,27786.14285714286
EUR,2022-10-18T00:00:00Z,27075,27469.285714285714
EUR,2022-10-19T00:00:00Z,27569,27438.428571428572
EUR,2022-10-20T00:00:00Z,28608,27309.714285714286
EUR,2022-10-21T00:00:00Z,27505,27252.571428571428
EUR,2022-10-22T00:00:00Z,25516,27266.428571428572
EUR,2022-10-23T00:00:00Z,26697,27304.714285714286
EUR,2022-10-24T00:00:00Z,27798,27282.285714285714
EUR,2022-10-25T00:00:00Z,27172,27493.14285714286
EUR,2022-10-26T00:00:00Z,27837,27464.85714285714
EUR,2022-10-27T00:00:00Z,28451,27259.285714285714
EUR,2022-10-28T00:00:00Z,28981,26882.428571428572
EUR,2022-10-29T00:00:00Z,25318,26608.571428571428
EUR,2022-10-30T00:00:00Z,25258,26047.571428571428
EUR,2022-10-31T00:00:00Z,25160,25503.714285714286
EUR,2022-11-01T00:00:00Z,25255,25076.428571428572
EUR,2022-11-02T00:00:00Z,23910,24537.14285714286
EUR,2022-11-03T00:00:00Z,24644,24369.571428571428
EUR,2022-11-04T00:00:00Z,25990,24332.571428571428
EUR,2022-11-05T00:00:00Z,21543,23973.714285714286
EUR,2022-11-06T00:00:00Z,24085,23803.285714285714
EUR,2022-11-07T00:00:00Z,24901,23759
EUR,2022-11-08T00:00:00Z,22743,23631.428571428572
EUR,2022-11-09T00:00:00Z,22717,23441.285714285714
EUR,2022-11-10T00:00:00Z,24334,23300.571428571428
EUR,2022-11-11T00:00:00Z,25097,23191.714285714286
EUR,2022-11-12T00:00:00Z,20212,23115.14285714286
EUR,2022-11-13T00:00:00Z,23100,23106.571428571428
EUR,2022-11-14T00:00:00Z,24139,23011
EUR,2022-11-15T00:00:00Z,22207,22987.714285714286
EUR,2022-11-16T00:00:00Z,22657,22931.428571428572
EUR,2022-11-17T00:00:00Z,23665,22838.571428571428
EUR,2022-11-18T00:00:00Z,24934,22730.571428571428
EUR,2022-11-19T00:00:00Z,19818,22628.714285714286
EUR,2022-11-20T00:00:00Z,22450,22541.714285714286
EUR,2022-11-21T00:00:00Z,23383,22485.85714285714
EUR,2022-11-22T00:00:00Z,21494,22475.428571428572
EUR,2022-11-23T00:00:00Z,22048,22430
EUR,2022-11-24T00:00:00Z,23274,22412.285714285714
EUR,2022-11-25T00:00:00Z,24861,22444.428571428572
EUR,2022-11-26T00:00:00Z,19500,22451
EUR,2022-11-27T00:00:00Z,22326,22487.14285714286
EUR,2022-11-28T00:00:00Z,23608,22823.285714285714
EUR,2022-11-29T00:00:00Z,21540,22790.571428571428
EUR,2022-11-30T00:00:00Z,22301,22791.714285714286
EUR,2022-12-01T00:00:00Z,25627,22777.571428571428
EUR,2022-12-02T00:00:00Z,24632,22742.85714285714
EUR,2022-12-03T00:00:00Z,19508,22765.285714285714
EUR,2022-12-04T00:00:00Z,22227,22795
EUR,2022-12-05T00:00:00Z,23365,22450.714285714286
EUR,2022-12-06T00:00:00Z,21697,22386.85714285714
EUR,2022-12-07T00:00:00Z,22509,22425.285714285714
EUR,2022-12-08T00:00:00Z,23217,22349.85714285714
EUR,2022-12-09T00:00:00Z,24185,22328.571428571428
EUR,2022-12-10T00:00:00Z,19777,22390
EUR,2022-12-11T00:00:00Z,21699,22328.285714285714
EUR,2022-12-12T00:00:00Z,23216,22379.428571428572
EUR,2022-12-13T00:00:00Z,22127,22475.571428571428
EUR,2022-12-14T00:00:00Z,22077,22685
EUR,2022-12-15T00:00:00Z,23575,22818
EUR,2022-12-16T00:00:00Z,24858,22925
EUR,2022-12-17T00:00:00Z,21243,23113.714285714286
EUR,2022-12-18T00:00:00Z,22630,23374.285714285714
EUR,2022-12-19T00:00:00Z,23965,23553.714285714286
EUR,2022-12-20T00:00:00Z,23448,23602.285714285714
EUR,2022-12-21T00:00:00Z,23901,23159.428571428572
EUR,2022-12-22T00:00:00Z,24831,21966.285714285714
EUR,2022-12-23T00:00:00Z,25198,21621.14285714286
EUR,2022-12-24T00:00:00Z,18143,21426.85714285714
EUR,2022-12-25T00:00:00Z,14278,21189.285714285714
EUR,2022-12-26T00:00:00Z,21549,20883.714285714286
EUR,2022-12-27T00:00:00Z,22088,20669.714285714286
EUR,2022-12-28T00:00:00Z,22238,20635.285714285714
EUR,2022-12-29T00:00:00Z,22692,21708.285714285714
EUR,2022-12-30T00:00:00Z,23700,22060.85714285714
EUR,2022-12-31T00:00:00Z,17902,22138.85714285714
EUR,2023-01-01T00:00:00Z,21789,22179.285714285714
EUR,2023-01-02T00:00:00Z,24017,22228
EUR,2023-01-03T00:00:00Z,22634,22241.85714285714
EUR,2023-01-04T00:00:00Z,22521,22733.428571428572
EUR,2023-01-05T00:00:00Z,23033,22910.714285714286
EUR,2023-01-06T00:00:00Z,23797,22745
EUR,2023-01-07T00:00:00Z,21343,22465.85714285714
EUR,2023-01-08T00:00:00Z,23030,22237.85714285714
EUR,2023-01-09T00:00:00Z,22857,22085.714285714286
EUR,2023-01-10T00:00:00Z,20680,22040.714285714286
EUR,2023-01-11T00:00:00Z,20925,21778.285714285714
EUR,2023-01-12T00:00:00Z,21968,21566
EUR,2023-01-13T00:00:00Z,23482,21465.571428571428
EUR,2023-01-14T00:00:00Z,19506,21370.85714285714
EUR,2023-01-15T00:00:00Z,21544,21314.714285714286
EUR,2023-01-16T00:00:00Z,22154,21229
EUR,2023-01-17T00:00:00Z,20017,21296
EUR,2023-01-18T00:00:00Z,20532,21290.571428571428
EUR,2023-01-19T00:00:00Z,21368,21275.285714285714
EUR,2023-01-20T00:00:00Z,23951,21269.714285714286
EUR,2023-01-21T00:00:00Z,19468,21273.85714285714
EUR,2023-01-22T00:00:00Z,21437,21260.14285714286
EUR,2023-01-23T00:00:00Z,22115,21334.428571428572
EUR,2023-01-24T00:00:00Z,20046,21239.285714285714
EUR,2023-01-25T00:00:00Z,20436,21233.571428571428
EUR,2023-01-26T00:00:00Z,21888,21258.85714285714
EUR,2023-01-27T00:00:00Z,23285,21283.428571428572
EUR,2023-01-28T00:00:00Z,19428,21260.428571428572
EUR,2023-01-29T00:00:00Z,21614,21556
EUR,2023-01-30T00:00:00Z,22287,21595.14285714286
EUR,2023-01-31T00:00:00Z,19885,21706.285714285714
EUR,2023-02-01T00:00:00Z,22505,21781
EUR,2023-02-02T00:00:00Z,22162,21792.85714285714
EUR,2023-02-03T00:00:00Z,24063,21860.85714285714
EUR,2023-02-04T00:00:00Z,19951,21981.85714285714
EUR,2023-02-05T00:00:00Z,21697,21869
EUR,2023-02-06T00:00:00Z,22763,22044.428571428572
EUR,2023-02-07T00:00:00Z,20732,22275.428571428572
EUR,2023-02-08T00:00:00Z,21715,22460.85714285714
EUR,2023-02-09T00:00:00Z,23390,22669.85714285714
EUR,2023-02-10T00:00:00Z,25680,22821.714285714286
EUR,2023-02-11T00:00:00Z,21249,22974.85714285714
EUR,2023-02-12T00:00:00Z,23160,23101.285714285714
EUR,2023-02-13T00:00:00Z,23826,23148.85714285714
EUR,2023-02-14T00:00:00Z,21804,22827.571428571428
EUR,2023-02-15T00:00:00Z,22600,22986.428571428572
EUR,2023-02-16T00:00:00Z,23723,23067.14285714286
EUR,2023-02-17T00:00:00Z,23431,23100.571428571428
EUR,2023-02-18T00:00:00Z,22361,23139.714285714286
EUR,2023-02-19T00:00:00Z,23725,23191.85714285714
EUR,2023-02-20T00:00:00Z,24060,23217.714285714286
EUR,2023-02-21T00:00:00Z,22078,23509.14285714286
EUR,2023-02-22T00:00:00Z,22965,23419.714285714286
EUR,2023-02-23T00:00:00Z,23904,23402.571428571428
EUR,2023-02-24T00:00:00Z,25471,23402.14285714286
EUR,2023-02-25T00:00:00Z,21735,23436.85714285714
EUR,2023-02-26T00:00:00Z,23605,23818.85714285714
EUR,2023-02-27T00:00:00Z,24057,23869.14285714286
EUR,2023-02-28T00:00:00Z,22321,23908.571428571428
EUR,2023-03-01T00:00:00Z,25639,23891.714285714286
EUR,2023-03-02T00:00:00Z,24256,23884.285714285714
EUR,2023-03-03T00:00:00Z,25747,23903.714285714286
EUR,2023-03-04T00:00:00Z,21617,23746.428571428572
EUR,2023-03-05T00:00:00Z,23553,23224.14285714286
EUR,2023-03-06T00:00:00Z,24193,23126.714285714286
EUR,2023-03-07T00:00:00Z,21220,22932
EUR,2023-03-08T00:00:00Z,21983,22876.571428571428
EUR,2023-03-09T00:00:00Z,23574,22880.14285714286
EUR,2023-03-10T00:00:00Z,24384,22851.428571428572
EUR,2023-03-11T00:00:00Z,21229,23057.428571428572
EUR,2023-03-12T00:00:00Z,23578,23270.85714285714
EUR,2023-03-13T00:00:00Z,23992,23405.571428571428
EUR,2023-03-14T00:00:00Z,22662,23616.85714285714
EUR,2023-03-15T00:00:00Z,23477,23692.14285714286
EUR,2023-03-16T00:00:00Z,24517,23740.85714285714
EUR,2023-03-17T00:00:00Z,25863,23884.428571428572
EUR,2023-03-18T00:00:00Z,21756,23931
EUR,2023-03-19T00:00:00Z,23919,23948.428571428572
EUR,2023-03-20T00:00:00Z,24997,23915
EUR,2023-03-21T00:00:00Z,22988,23849.14285714286
EUR,2023-03-22T00:00:00Z,23599,23745.285714285714
EUR,2023-03-23T00:00:00Z,24283,23739.85714285714
EUR,2023-03-24T00:00:00Z,25402,23538
EUR,2023-03-25T00:00:00Z,21029,23853.85714285714
EUR,2023-03-26T00:00:00Z,23881,24214.85714285714
EUR,2023-03-27T00:00:00Z,23584,24606.571428571428
EUR,2023-03-28T00:00:00Z,25199,24863.571428571428
EUR,2023-03-29T00:00:00Z,26126,25641.428571428572
EUR,2023-03-30T00:00:00Z,27025,25819.85714285714
EUR,2023-03-31T00:00:00Z,27201,26313.428571428572
EUR,2023-04-01T00:00:00Z,26474,26464.428571428572
EUR,2023-04-02T00:00:00Z,25130,26605.14285714286
EUR,2023-04-03T00:00:00Z,27039,26629.428571428572
EUR,2023-04-04T00:00:00Z,26256,26499.285714285714
EUR,2023-04-05T00:00:00Z,27111,26115.571428571428
EUR,2023-04-06T00:00:00Z,27195,26096.571428571428
EUR,2023-04-07T00:00:00Z,26290,26008.285714285714
EUR,2023-04-08T00:00:00Z,23788,26073.14285714286
EUR,2023-04-09T00:00:00Z,24997,26019.285714285714
EUR,2023-04-10T00:00:00Z,26421,26100
EUR,2023-04-11T00:00:00Z,26710,26451.85714285714
EUR,2023-04-12T00:00:00Z,26734,26618.85714285714
EUR,2023-04-13T00:00:00Z,27760,26827.85714285714
EUR,2023-04-14T00:00:00Z,28753,27063.85714285714
EUR,2023-04-15T00:00:00Z,24957,27190.285714285714
EUR,2023-04-16T00:00:00Z,26460,27391.571428571428
EUR,2023-04-17T00:00:00Z,28073,27537.85714285714
EUR,2023-04-18T00:00:00Z,27595,27581.714285714286
EUR,2023-04-19T00:00:00Z,28143,27649.714285714286
EUR,2023-04-20T00:00:00Z,28784,27794.571428571428
EUR,2023-04-21T00:00:00Z,29060,27842.428571428572
EUR,2023-04-22T00:00:00Z,25433,27849
EUR,2023-04-23T00:00:00Z,27474,27897.714285714286
EUR,2023-04-24T00:00:00Z,28408,28029.14285714286
EUR,2023-04-25T00:00:00Z,27641,28214.714285714286
EUR,2023-04-26T00:00:00Z,28484,28273.14285714286
EUR,2023-04-27T00:00:00Z,29704,28208.714285714286
EUR,2023-04-28T00:00:00Z,30359,28368.14285714286
EUR,2023-04-29T00:00:00Z,25842,28438.571428571428
EUR,2023-04-30T00:00:00Z,27023,28477.14285714286
EUR,2023-05-01T00:00:00Z,29524,28523.14285714286
EUR,2023-05-02T00:00:00Z,28134,28489
EUR,2023-05-03T00:00:00Z,28754,28536.14285714286
EUR,2023-05-04T00:00:00Z,30026,28672.428571428572
EUR,2023-05-05T00:00:00Z,30120,28625.14285714286
EUR,2023-05-06T00:00:00Z,26172,28707.714285714286
EUR,2023-05-07T00:00:00Z,27977,28763.14285714286
EUR,2023-05-08T00:00:00Z,29193,28766
EUR,2023-05-09T00:00:00Z,28712,28852.714285714286
EUR,2023-05-10T00:00:00Z,29142,28927
EUR,2023-05-11T00:00:00Z,30046,28989.714285714286
EUR,2023-05-12T00:00:00Z,30727,29064.14285714286
EUR,2023-05-13T00:00:00Z,26692,29079.14285714286
EUR,2023-05-14T00:00:00Z,28416,29119.428571428572
EUR,2023-05-15T00:00:00Z,29714,28971.428571428572
EUR,2023-05-16T00:00:00Z,28817,28666
EUR,2023-05-17T00:00:00Z,29424,28668.571428571428
EUR,2023-05-18T00:00:00Z,29010,28821.85714285714
EUR,2023-05-19T00:00:00Z,28589,28884.285714285714
EUR,2023-05-20T00:00:00Z,26710,28980.714285714286
EUR,2023-05-21T00:00:00Z,29489,29085.571428571428
EUR,2023-05-22T00:00:00Z,30151,29381.714285714286
EUR,2023-05-23T00:00:00Z,29492,29862.571428571428
EUR,2023-05-24T00:00:00Z,30158,30058.714285714286
EUR,2023-05-25T00:00:00Z,31083,29943.571428571428
EUR,2023-05-26T00:00:00Z,31955,29950
EUR,2023-05-27T00:00:00Z,28083,30056.571428571428
EUR,2023-05-28T00:00:00Z,28683,30139.571428571428
EUR,2023-05-29T00:00:00Z,30196,30804.714285714286
EUR,2023-05-30T00:00:00Z,30238,30822
EUR,2023-05-31T00:00:00Z,30739,30897
EUR,2023-06-01T00:00:00Z,35739,31103.571428571428
EUR,2023-06-02T00:00:00Z,32076,31289.714285714286
EUR,2023-06-03T00:00:00Z,28608,31213
EUR,2023-06-04T00:00:00Z,30129,31357.14285714286
EUR,2023-06-05T00:00:00Z,31499,30827
EUR,2023-06-06T00:00:00Z,29701,30899
EUR,2023-06-07T00:00:00Z,31748,30971.285714285714
EUR,2023-06-08T00:00:00Z,32028,31134.14285714286
EUR,2023-06-09T00:00:00Z,32580,31198.428571428572
EUR,2023-06-10T00:00:00Z,29114,31436.285714285714
EUR,2023-06-11T00:00:00Z,31269,31472
EUR,2023-06-12T00:00:00Z,31949,31659.714285714286
EUR,2023-06-13T00:00:00Z,31366,31827.14285714286
EUR,2023-06-14T00:00:00Z,31998,31889.285714285714
EUR,2023-06-15T00:00:00Z,33342,31848.285714285714
EUR,2023-06-16T00:00:00Z,33752,31967.85714285714
EUR,2023-06-17T00:00:00Z,29549,31973
EUR,2023-06-18T00:00:00Z,30982,32066.571428571428
EUR,2023-06-19T00:00:00Z,32786,32012.571428571428
EUR,2023-06-20T00:00:00Z,31402,31978.285714285714
EUR,2023-06-21T00:00:00Z,32653,32043.571428571428
EUR,2023-06-22T00:00:00Z,32964,32176.571428571428
EUR,2023-06-23T00:00:00Z,33512,32248
EUR,2023-06-24T00:00:00Z,30006,32427.14285714286
EUR,2023-06-25T00:00:00Z,31913,32458
EUR,2023-06-26T00:00:00Z,33286,32528
EUR,2023-06-27T00:00:00Z,32656,32579.714285714286
EUR,2023-06-28T00:00:00Z,32869,NA
EUR,2023-06-29T00:00:00Z,33454,NA
EUR,2023-06-30T00:00:00Z,33874,NA
